document_id	document_title	sentence_idx	text	types_event	subtypes_event	types_event_unq	subtypes_event_unq	token_cnt	event_cnt	dataset	labels
wfc00	wfc00_wells-fargo-found-liable-in-abusive-tax-shelter-scheme.txt	32	Because of the differences between U.S . and U.K . rules , STARS enabled Barclays to reimburse a U.S . company for half the tax paid in the U.K . without reducing the amount of foreign tax credits that could be claimed by either party .	[]	[]	[]	[]	46	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wfc00	wfc00_wells-fargo-found-liable-in-abusive-tax-shelter-scheme.txt	33	For that and other reasons , the IRS said this was a shelter , pure and simple .	[]	[]	[]	[]	18	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wfc00	wfc00_wells-fargo-found-liable-in-abusive-tax-shelter-scheme.txt	34	In large part , the court agreed .	[]	[]	[]	[]	8	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wfc01	wfc01_new-york-city-bars-wells-fargo-from-banking-work-after-scandals.txt	0	New York City Bars Wells Fargo From Banking Work After Scandals	['Legal', 'CSR/Brand']	['Legal.Conviction/Settlement', 'CSR/Brand.None']	['CSR/Brand', 'Legal']	['CSR/Brand.None', 'Legal.Conviction/Settlement']	11	2	silver	[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
wfc01	wfc01_new-york-city-bars-wells-fargo-from-banking-work-after-scandals.txt	1	- De Blasio says bank needs to improve track record of lending	[]	[]	[]	[]	12	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wfc01	wfc01_new-york-city-bars-wells-fargo-from-banking-work-after-scandals.txt	2	- Wells Fargo trying to emerge from scandal over fake accounts	['CSR/Brand']	['CSR/Brand.None']	['CSR/Brand']	['CSR/Brand.None']	11	1	silver	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wfc01	wfc01_new-york-city-bars-wells-fargo-from-banking-work-after-scandals.txt	3	New York Mayor Bill de Blasio and Comptroller Scott Stringer blocked Wells Fargo & Co . from leading municipal bond sales or landing other banking business until it improves its track record of lending in poor communities .	['Legal']	['Legal.Conviction/Settlement']	['Legal']	['Legal.Conviction/Settlement']	38	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
wfc01	wfc01_new-york-city-bars-wells-fargo-from-banking-work-after-scandals.txt	4	The Democrats , who sit on the New York City Banking Commission , joined city Finance Commissioner Jacques Jiha , a de Blasio appointee , to ban the bank from conducting new work for the city .	['Legal']	['Legal.Conviction/Settlement']	['Legal']	['Legal.Conviction/Settlement']	37	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
wfc01	wfc01_new-york-city-bars-wells-fargo-from-banking-work-after-scandals.txt	5	The commission , which met Wednesday , approves and oversees the banks that hold city contracts .	[]	[]	[]	[]	17	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wfc01	wfc01_new-york-city-bars-wells-fargo-from-banking-work-after-scandals.txt	6	The action from the nation ' s most-populous city marks the latest effort by state and local government officials to punish Wells Fargo , whose reputation was battered by revelations that employees created fake accounts to meet sales quotas .	['CSR/Brand']	['CSR/Brand.None']	['CSR/Brand']	['CSR/Brand.None']	40	1	silver	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wfc01	wfc01_new-york-city-bars-wells-fargo-from-banking-work-after-scandals.txt	7	The New York officials said their ban would n't be reconsidered until the bank elevates its rating under the federal Community Reinvestment Act .	[]	[]	[]	[]	24	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wfc01	wfc01_new-york-city-bars-wells-fargo-from-banking-work-after-scandals.txt	8	` ` The rules are very clear : if you fall below ` satisfactory , ' we will no longer do banking business with you , ' ' de Blasio said in the statement .	['Deal']	['Deal.None']	['Deal']	['Deal.None']	35	1	silver	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wfc01	wfc01_new-york-city-bars-wells-fargo-from-banking-work-after-scandals.txt	9	` ` I encourage Wells Fargo to quickly clean up its act and do right by the millions of customers who trust the bank with their savings . ' '	[]	[]	[]	[]	30	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wfc01	wfc01_new-york-city-bars-wells-fargo-from-banking-work-after-scandals.txt	10	Wells Fargo spokesman Gabriel Boehmer said the bank is making an effort to address criticism by the U.S . Office of the Comptroller of the Currency , which issued a needs-to-improve rating in March , citing the bank ' s practices of selling unauthorized accounts and overcharging minority homebuyers with subprime mortgages .	['Product/Service']	['Product/Service.None']	['Product/Service']	['Product/Service.None']	53	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
wfc01	wfc01_new-york-city-bars-wells-fargo-from-banking-work-after-scandals.txt	11	` ` We hope to restore a national CRA rating that reflects our strong track record of lending to , investing in , and providing service to low-and moderate-income communities , ' ' Boehmer said in an email .	[]	[]	[]	[]	39	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wfc01	wfc01_new-york-city-bars-wells-fargo-from-banking-work-after-scandals.txt	12	City Comptroller Stringer said the bank committed fraud and should be punished .	['Legal']	['Legal.None']	['Legal']	['Legal.None']	13	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
wfc01	wfc01_new-york-city-bars-wells-fargo-from-banking-work-after-scandals.txt	13	` ` We need to send a message to this bank and to the broader industry that ethics matter , ' ' Stringer said in an email .	[]	[]	[]	[]	28	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wfc01	wfc01_new-york-city-bars-wells-fargo-from-banking-work-after-scandals.txt	14	` ` Accountability is non-negotiable . ' '	[]	[]	[]	[]	8	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wfc01	wfc01_new-york-city-bars-wells-fargo-from-banking-work-after-scandals.txt	15	New York has about $ 227 million held in Wells Fargo accounts , and the bank acts as a trustee to the New York City Retiree Health Benefits Trust , which has assets of about $ 2.6 billion .	[]	[]	[]	[]	39	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wfc01	wfc01_new-york-city-bars-wells-fargo-from-banking-work-after-scandals.txt	16	The city is also a major issuer of bonds .	[]	[]	[]	[]	10	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wfc01	wfc01_new-york-city-bars-wells-fargo-from-banking-work-after-scandals.txt	17	Its proposed fiscal 2018 budget calls for the city to fund $ 13.4 billion of new capital spending , drawing from the sale of general-obligation , Transitional Finance Authority and Water Finance Authority debt .	['Investment']	['Investment.None']	['Investment']	['Investment.None']	35	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wfc01	wfc01_new-york-city-bars-wells-fargo-from-banking-work-after-scandals.txt	18	The city ' s step will prevent agencies from entering into new contracts with Wells Fargo or renewing existing ones when they expire .	['Deal']	['Deal.None']	['Deal']	['Deal.None']	24	1	silver	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wfc01	wfc01_new-york-city-bars-wells-fargo-from-banking-work-after-scandals.txt	19	It also suspends Wells Fargo from working as a senior book-running manager for municipal bonds for one year .	[]	[]	[]	[]	19	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wfc02	wfc02_wells-fargo-s-nyse-wfc-headaches-mount-as-justice.txt	0	Wells Fargo ' s headaches mount as Justice Department weighs in on whistleblower suit tied to Wachovia , World Savings The U.S .	[]	[]	[]	[]	23	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wfc02	wfc02_wells-fargo-s-nyse-wfc-headaches-mount-as-justice.txt	1	Justice Department added to Wells Fargo ' s woes Tuesday , filing a friend-of-the-court brief in a whistleblower lawsuit brought against the bank by two former employees , who were fired after they tried to report bad behavior they observed as supervisors .	['Legal', 'Legal', 'Employment']	['Legal.None', 'Legal.Proceeding', 'Employment.End']	['Employment', 'Legal']	['Legal.Proceeding', 'Employment.End', 'Legal.None']	43	3	silver	[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
wfc02	wfc02_wells-fargo-s-nyse-wfc-headaches-mount-as-justice.txt	2	The federal government remained neutral on the whistleblowers ' claims , but urged the court to revise the legal analysis it made in dismissing the case last year .	['Legal']	['Legal.Proceeding']	['Legal']	['Legal.Proceeding']	29	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
wfc02	wfc02_wells-fargo-s-nyse-wfc-headaches-mount-as-justice.txt	3	In February , the Supreme Court issued a ruling requesting that the lower court review the case .	['Legal']	['Legal.Proceeding']	['Legal']	['Legal.Proceeding']	18	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
wfc02	wfc02_wells-fargo-s-nyse-wfc-headaches-mount-as-justice.txt	4	The issues in the whistleblower case are separate from Wells Fargo ' s fake accounts scandal that came to the public ' s attention last September .	['Legal', 'CSR/Brand']	['Legal.Proceeding', 'CSR/Brand.None']	['CSR/Brand', 'Legal']	['CSR/Brand.None', 'Legal.Proceeding']	27	2	silver	[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
wfc02	wfc02_wells-fargo-s-nyse-wfc-headaches-mount-as-justice.txt	5	The whistleblower suit , filed in 2011 under the federal False Claims Act , argues that Wachovia and World Savings engaged in improper mortgage practices .	['Legal']	['Legal.Proceeding']	['Legal']	['Legal.Proceeding']	26	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
wfc02	wfc02_wells-fargo-s-nyse-wfc-headaches-mount-as-justice.txt	6	The suit also contends that Charlotte-based Wachovia deceived federal regulators by hiding billions of dollars in losses from them in seeking Federal Reserve loans .	['Legal', 'Profit/Loss', 'Financing']	['Legal.Proceeding', 'Profit/Loss.Stable_Profit/Loss', 'Financing.None']	['Legal', 'Financing', 'Profit/Loss']	['Financing.None', 'Legal.Proceeding', 'Profit/Loss.Stable_Profit/Loss']	25	3	silver	[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
wfc02	wfc02_wells-fargo-s-nyse-wfc-headaches-mount-as-justice.txt	7	In the throes of the financial crisis , Wells agreed to buy all of troubled Wachovia for about $ 15 billion in stock .	['Merger/Acquisition']	['Merger/Acquisition.None']	['Merger/Acquisition']	['Merger/Acquisition.None']	24	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
wfc02	wfc02_wells-fargo-s-nyse-wfc-headaches-mount-as-justice.txt	8	That transaction closed at the end of 2008 , making Wells the defendant in the whistleblower case .	['Merger/Acquisition', 'Legal']	['Merger/Acquisition.None', 'Legal.Proceeding']	['Legal', 'Merger/Acquisition']	['Legal.Proceeding', 'Merger/Acquisition.None']	18	2	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]
wfc02	wfc02_wells-fargo-s-nyse-wfc-headaches-mount-as-justice.txt	9	One plaintiff in the whistleblower suit is Paul Bishop , a former residential mortgage sales representative at Oakland-based World Savings , which was a unit of Golden West Financial .	['Legal', 'Employment']	['Legal.Proceeding', 'Employment.End']	['Employment', 'Legal']	['Legal.Proceeding', 'Employment.End']	30	2	silver	[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
wfc02	wfc02_wells-fargo-s-nyse-wfc-headaches-mount-as-justice.txt	10	Wachovia purchased Golden West for $ 25 billion in a cash-and-stock deal that closed in 2006 , just as the historic housing bubble was deflating .	['Merger/Acquisition', 'Macroeconomics']	['Merger/Acquisition.None', 'Macroeconomics.None']	['Macroeconomics', 'Merger/Acquisition']	['Macroeconomics.None', 'Merger/Acquisition.None']	26	2	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]
wfc02	wfc02_wells-fargo-s-nyse-wfc-headaches-mount-as-justice.txt	11	The other plaintiff is Robert Kraus , a former Wachovia executive focused on commercial real estate lending .	['Employment']	['Employment.End']	['Employment']	['Employment.End']	18	1	silver	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wfc02	wfc02_wells-fargo-s-nyse-wfc-headaches-mount-as-justice.txt	12	The lawsuit alleges that the fraud involved moving loans to an off-balance-sheet entity designed to make Wachovia ' s books look better , the New York Times reported in February .	['Legal', 'CSR/Brand']	['Legal.Proceeding', 'CSR/Brand.None']	['CSR/Brand', 'Legal']	['CSR/Brand.None', 'Legal.Proceeding']	31	2	silver	[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
wfc02	wfc02_wells-fargo-s-nyse-wfc-headaches-mount-as-justice.txt	13	Wachovia insiders called the entity ` ` the Black Box . ' ' No doubt Wall Street will be gauging investor reaction to this latest twist in a long-running whistleblower suit by watching Wednesday ' s trading in the shares of Wells Fargo and its largest shareholder , Berkshire Hathaway .	['SecurityValue', 'Legal']	['SecurityValue.Decrease_SecurityValue', 'Legal.Proceeding']	['Legal', 'SecurityValue']	['Legal.Proceeding', 'SecurityValue.Decrease_SecurityValue']	51	2	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]
wfc02	wfc02_wells-fargo-s-nyse-wfc-headaches-mount-as-justice.txt	14	Berkshire , led by Warren Buffett , owns approximately 10 percent of San Francisco-based Wells Fargo .	[]	[]	[]	[]	17	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wfc02	wfc02_wells-fargo-s-nyse-wfc-headaches-mount-as-justice.txt	15	Wells Fargo finished trading in New York Tuesday at $ 51.81 per share , up 9 cents .	['SecurityValue']	['SecurityValue.Increase_SecurityValue']	['SecurityValue']	['SecurityValue.Increase_SecurityValue']	18	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
wfc02	wfc02_wells-fargo-s-nyse-wfc-headaches-mount-as-justice.txt	16	The bank ' s stock was unchanged in after-hours trading .	['SecurityValue']	['SecurityValue.Stable_SecurityValue']	['SecurityValue']	['SecurityValue.Stable_SecurityValue']	11	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
wfc02	wfc02_wells-fargo-s-nyse-wfc-headaches-mount-as-justice.txt	17	The New York Times first reported on the Justice Department ' s filing Tuesday evening .	['Legal']	['Legal.None']	['Legal']	['Legal.None']	16	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
wfc02	wfc02_wells-fargo-s-nyse-wfc-headaches-mount-as-justice.txt	18	Wells Fargo , which is the defendant in the case because it involves two of its predecessor banks , said it plans to continue defending itself against the whistleblowers ' claims . ` ` We continue to believe these claims are without merit , as the previous court decisions have confirmed .	[]	[]	[]	[]	52	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wfc02	wfc02_wells-fargo-s-nyse-wfc-headaches-mount-as-justice.txt	19	We look forward to the opportunity to again present legal arguments to the Second Court of Appeals , ' ' Wells Fargo spokesman Ruben Pulido told the San Francisco Business Times Tuesday evening .	[]	[]	[]	[]	34	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wfc03	wfc03_wells-fargo-eliminates-management-roles-in-embattled-community-b.txt	0	Wells Fargo eliminates management roles in embattled community bank	['Employment']	['Employment.End']	['Employment']	['Employment.End']	9	1	silver	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wfc03	wfc03_wells-fargo-eliminates-management-roles-in-embattled-community-b.txt	1	Wells Fargo is recovering from a sales scandal that rocked its community bank operations .	['CSR/Brand']	['CSR/Brand.None']	['CSR/Brand']	['CSR/Brand.None']	15	1	silver	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wfc03	wfc03_wells-fargo-eliminates-management-roles-in-embattled-community-b.txt	2	In an effort to streamline its operations , Wells Fargo & Co . is consolidating regional management roles in its community bank .	['Employment']	['Employment.End']	['Employment']	['Employment.End']	23	1	silver	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wfc03	wfc03_wells-fargo-eliminates-management-roles-in-embattled-community-b.txt	3	The San Francisco-based bank is consolidating its regional president and area president roles into a new position called region bank president .	['Employment']	['Employment.End']	['Employment']	['Employment.End']	22	1	silver	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wfc03	wfc03_wells-fargo-eliminates-management-roles-in-embattled-community-b.txt	4	` ` We believe this is the right go-forward structure for our community banking team as it will allow us to be more streamlined , efficient , and consistent across all of our markets , ' ' spokesperson Josh Dunn said in a statement .	[]	[]	[]	[]	45	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wfc03	wfc03_wells-fargo-eliminates-management-roles-in-embattled-community-b.txt	5	Wells Fargo is recovering from a sales scandal that rocked its community bank operations .	['CSR/Brand']	['CSR/Brand.None']	['CSR/Brand']	['CSR/Brand.None']	15	1	silver	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wfc03	wfc03_wells-fargo-eliminates-management-roles-in-embattled-community-b.txt	6	The move reduces 160 positions across the country to 90 positions .	['Employment']	['Employment.End']	['Employment']	['Employment.End']	12	1	silver	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wfc03	wfc03_wells-fargo-eliminates-management-roles-in-embattled-community-b.txt	7	Consolidating the positions comes as the bank is recovering from a sales scandal that rocked its community bank .	['Employment', 'CSR/Brand']	['Employment.End', 'CSR/Brand.None']	['Employment', 'CSR/Brand']	['CSR/Brand.None', 'Employment.End']	19	2	silver	[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wfc03	wfc03_wells-fargo-eliminates-management-roles-in-embattled-community-b.txt	8	Regulators fined the bank $ 185 million last September after learning employees opened potentially millions of unauthorized accounts to meet sales goals .	[]	[]	[]	[]	23	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wfc03	wfc03_wells-fargo-eliminates-management-roles-in-embattled-community-b.txt	9	Since then Mary Mack , who took over as leader of the community bank last summer , has been trying to fix the culture in the retail bank by listening to employees , changing compensation structures and streamlining operations .	['Employment', 'Employment']	['Employment.Start', 'Employment.Compensation']	['Employment']	['Employment.Compensation', 'Employment.Start']	40	2	silver	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wfc03	wfc03_wells-fargo-eliminates-management-roles-in-embattled-community-b.txt	10	` ` Consolidating the RP and AP roles gives us one role that is clearly defined and provides more consistency across our teams by reducing the levels of management and tightening controls , ' ' Dunn said .	['Employment']	['Employment.End']	['Employment']	['Employment.End']	38	1	silver	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wfc03	wfc03_wells-fargo-eliminates-management-roles-in-embattled-community-b.txt	11	In April , the bank ' s board of directors released the findings of its independent investigation into the company ' s sales practices .	[]	[]	[]	[]	25	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wfc03	wfc03_wells-fargo-eliminates-management-roles-in-embattled-community-b.txt	12	That report pointed to a ` ` decentralized operating model , ' ' that contributed to the sales problems .	[]	[]	[]	[]	20	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wfc03	wfc03_wells-fargo-eliminates-management-roles-in-embattled-community-b.txt	13	Responding to the report , CEO Tim Sloan said because of the decentralized operating model , the company ' s leadership took too long to understand the scope of the problem , resulting in inadequate responses to the sales scandal .	[]	[]	[]	[]	41	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wfc03	wfc03_wells-fargo-eliminates-management-roles-in-embattled-community-b.txt	14	Wells Fargo is the Charlotte region ' s second-largest bank by local deposits and its largest financial-sector employer .	['Macroeconomics', 'Macroeconomics']	['Macroeconomics.None', 'Macroeconomics.None']	['Macroeconomics']	['Macroeconomics.None']	19	2	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
wfc03	wfc03_wells-fargo-eliminates-management-roles-in-embattled-community-b.txt	15	The bank keeps its headquarters in San Francisco , but Charlotte is home to its East Coast operations .	[]	[]	[]	[]	19	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wmt00	wmt00_why-analysts-opinion-about-walmart-improved-after-1q18-results.txt	0	Why Analysts ' Opinion about Walmart Improved after 1Q18 Results	[]	[]	[]	[]	10	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wmt00	wmt00_why-analysts-opinion-about-walmart-improved-after-1q18-results.txt	1	Ratings and price target summary	[]	[]	[]	[]	5	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wmt00	wmt00_why-analysts-opinion-about-walmart-improved-after-1q18-results.txt	2	As the following graph shows , the majority of analysts remain neutral on Walmart ( WMT ) stock .	['Rating']	['Rating.Maintain']	['Rating']	['Rating.Maintain']	19	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
wmt00	wmt00_why-analysts-opinion-about-walmart-improved-after-1q18-results.txt	3	However , after the company ' s strong start to the current fiscal year and continued positive comps growth , the consensus rating has improved .	['FinancialReport']	['FinancialReport.Beat']	['FinancialReport']	['FinancialReport.Beat']	26	1	silver	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wmt00	wmt00_why-analysts-opinion-about-walmart-improved-after-1q18-results.txt	4	Given the company ' s strong first quarter results and upbeat outlook , Walmart stock witnessed positive upgrades from several brokerage firms .	['Rating']	['Rating.Upgrade']	['Rating']	['Rating.Upgrade']	23	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
wmt00	wmt00_why-analysts-opinion-about-walmart-improved-after-1q18-results.txt	5	Susquehanna raised its price target on Walmart to $ 92 from $ 80 , while Barclays , which remains overweight on Walmart stock , raised its price target to $ 90 from $ 80 .	['Rating', 'Rating', 'Rating']	['Rating.PriceTarget', 'Rating.BuyOutperform', 'Rating.PriceTarget']	['Rating']	['Rating.BuyOutperform', 'Rating.PriceTarget']	35	3	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
wmt00	wmt00_why-analysts-opinion-about-walmart-improved-after-1q18-results.txt	6	Meanwhile , UBS increased its target on the company ' s stock from $ 73 to $ 80 .	['Rating']	['Rating.PriceTarget']	['Rating']	['Rating.PriceTarget']	19	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
wmt00	wmt00_why-analysts-opinion-about-walmart-improved-after-1q18-results.txt	7	J.P . Morgan also raised Walmart ' s target price to $ 80 from $ 78 , while RBC Capital Markets increased it to $ 74 from $ 67 .	['Rating', 'Rating']	['Rating.PriceTarget', 'Rating.PriceTarget']	['Rating']	['Rating.PriceTarget']	30	2	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
wmt00	wmt00_why-analysts-opinion-about-walmart-improved-after-1q18-results.txt	8	Also , BMO Capital raised its outlook on the stock and currently has a ` ` market perform ' ' rating , up from its earlier ` ` underperform ' ' rating .	['Rating', 'Rating']	['Rating.BuyOutperform', 'Rating.SellUnderperform']	['Rating']	['Rating.SellUnderperform', 'Rating.BuyOutperform']	33	2	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
wmt00	wmt00_why-analysts-opinion-about-walmart-improved-after-1q18-results.txt	9	Of the 35 analysts covering Walmart stock on May 19 , 2017 , 34.0 % have recommended a ` ` buy , ' ' up from 32 % before the company ' s fiscal 1Q18 results .	['Rating']	['Rating.BuyOutperform']	['Rating']	['Rating.BuyOutperform']	37	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
wmt00	wmt00_why-analysts-opinion-about-walmart-improved-after-1q18-results.txt	10	57.0 % have recommended a ` ` hold , ' ' and 9.0 % have recommended a ` ` sell . ' '	['Rating', 'Rating']	['Rating.Hold', 'Rating.SellUnderperform']	['Rating']	['Rating.SellUnderperform', 'Rating.Hold']	23	2	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
wmt00	wmt00_why-analysts-opinion-about-walmart-improved-after-1q18-results.txt	11	Walmart was trading at $ 78.77 per share , which is ~ 1.0 % lower than analysts ' 12 - month price target of $ 79.55 .	['SecurityValue', 'Rating']	['SecurityValue.None', 'Rating.PriceTarget']	['Rating', 'SecurityValue']	['Rating.PriceTarget', 'SecurityValue.None']	27	2	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]
wmt00	wmt00_why-analysts-opinion-about-walmart-improved-after-1q18-results.txt	12	Peer comparisons	[]	[]	[]	[]	2	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
